# Date created : 2009-10-28
# radflux-chuck-SIRTAZ2
# Version : 1
# Created by Jean-Charles Dupont starting from "AAAAMMJJ.lw1" Chuck Long files
#
# The hourly average is processed around 30min around the hour
# "NaN" value corresponds to missed data
#
# col. 01 : Year
# col. 02 : Month
# col. 03 : Day
# col. 04 : Hour (TU)
# col. 05 : Cloud fraction derived from LW analysis (%/100)
# col. 06 : Cloud fraction derived from SW analysis (%/100)
# col. 07 : Solar zenith angle (°)
# col. 08 : Diffuse solar downwelling irradiance in zone 2 (W/m²)
# col. 09 : Direct solar downwelling irradiance in zone 2 (W/m²)
# col. 10 : Global solar downwelling irradiance in zone 2 (W/m²)
# col. 11 : Infrared downwelling irradiance in zone 2 (W/m²)
# col. 12 : Clear-sky solar downwelling irradiance in zone 2 (W/m²)
# col. 13 : Clear-sky infrared downwelling irradiance in zone 2 (W/m²)
#
2007,1,1,0,0.90129,NaN,153.97,0,0,0,368.49,0,304.34
2007,1,1,1,0.89217,NaN,151.08,0,0,0,359.39,0,303.4
2007,1,1,2,0.6915,NaN,144.25,0,0,0,329.49,0,294.28
2007,1,1,3,0.063,NaN,135.43,0,0,0,282.93,0,281.27
2007,1,1,4,0.061,NaN,125.78,0,0,0,278.02,0,275.38
2007,1,1,5,0.29333,NaN,115.92,0,0,0,280.58,0,273.31
2007,1,1,6,0.5265,NaN,106.24,0,0,0,289.5,0,267.78
2007,1,1,7,0.67683,NaN,97.083,0.015,0,0.073333,302.52,0.01,264.49
2007,1,1,8,0.72417,NaN,88.775,6.6333,0.058333,7.3083,320.3,21.022,261.07
2007,1,1,9,0.494,NaN,81.691,43.658,5.425,49.083,282.71,114.34,257.75
2007,1,1,10,0.10717,0.098103,76.247,60.812,139.93,200.74,257.95,208.91,255.43
2007,1,1,11,0,0.14133,72.857,76.422,203.45,279.87,255.69,271.4,255.19
2007,1,1,12,0.073667,0.4185,71.838,109.53,167.06,276.59,260.88,290.54,257.64
2007,1,1,13,0.323,0.62567,73.294,122.98,133.3,256.28,268.19,263.24,257.71
2007,1,1,14,0.69517,0.9887,77.076,93.722,4.2356,99.227,295.07,193.98,257.12
2007,1,1,15,0.77917,NaN,82.843,37.242,0.20833,37.45,297.41,95.698,256.29
2007,1,1,16,0.94717,NaN,90.174,3.6367,0.026667,4.3117,304.1,11.787,257.09
2007,1,1,17,0.95833,NaN,98.658,0,0,0,312.42,0,257.21
2007,1,1,18,0.88783,NaN,107.93,0,0,0,330.75,0,258.68
2007,1,1,19,0.96483,NaN,117.66,0,0,0,335.56,0,258.3
2007,1,1,20,0.99433,NaN,127.51,0,0,0,334.3,0,256.3
2007,1,1,21,1,NaN,137.07,0,0,0,337.37,0,261.35
2007,1,1,22,0.85433,NaN,145.62,0,0,0,327.87,0,257.79
2007,1,1,23,0.574,NaN,151.89,0,0,0,293.7,0,255.42
2007,1,2,0,0.13903,NaN,153.9,0,0,0,254.82,0,249.56
2007,1,2,1,0.571,NaN,151.04,0,0,0,272.3,0,248.88
2007,1,2,2,0.50867,NaN,144.25,0,0,0,270.73,0,247.61
2007,1,2,3,0.60367,NaN,135.45,0,0,0,276.58,0,246.89
2007,1,2,4,0.70483,NaN,125.8,0,0,0,292.22,0,246.42
2007,1,2,5,0.53717,NaN,115.93,0,0,0,266.08,0,244.43
2007,1,2,6,0.21667,NaN,106.25,0,0,0,248.43,0,243.26
2007,1,2,7,0.14417,NaN,97.087,0.056667,0,0.115,249.7,0.01,246.1
2007,1,2,8,0.0065,NaN,88.766,17.762,3.2817,21.678,246.72,21.085,246.1
2007,1,2,9,0.063333,NaN,81.665,62.733,50.277,113.01,250.66,114.72,248.96
2007,1,2,10,0.51883,0.76035,76.202,111.73,69.088,180.94,279.33,209.75,252.4
