# Date created : 2009-11-26
# meteoSIRTA
# Version : 1
# Created by Jean-Charles Dupont starting from "meteo_3a_1h_v01_AAAAMMJJ_000000_1440.asc" file
#
# The hourly average is processed around 30min around the hour
# "-999.99" value corresponds to missed data
#
# col. 01 : Year
# col. 02 : Month
# col. 03 : Day
# col. 04 : Hour (TU)
# col. 05 : Minute
# col. 06 : 2m temperature in Zone 1 (°C)
# col. 07 : 2m relative humidity inz Zone 2 (%)
# col. 08 : 2m pressure in Zone 1 (HPa)
# col. 09 : 10m wind speed in Zone 1 (m/s)
# col. 10 : 10m wind direction in Zone 1 (°)
# col. 11 : precipitation rate (mm/h) in Zone 2
# col. 12 : cumulated precipitation since 00UT (mm) in Zone 2
# col. 13 - 19 : Quality Flag
# col. 13 : QF 2m temperature in Zone 1
# col. 14 : QF 2m relative humidity inz Zone 2
# col. 15 : QF 2m pressure in Zone 1
# col. 16 : QF 10m wind speed in Zone 1
# col. 17 : QF 10m wind direction in Zone 1
# col. 18 : QF precipitation rate in Zone 2
# col. 19 : QF cumulated precipitation since 00UT in Zone 2
# quality flag: 0 = exceeds physical limit tests or missed data
#               1 = exceeds extreme limit tests
#               2 = QC check OK
2007,1,1,0,0,13.22,91.87,1001,7.13,240.96,0,0,2,2,2,2,2,2,2
2007,1,1,1,0,13.17,91.19,1000.7,6.56,245.28,0,0,2,2,2,2,2,2,2
2007,1,1,2,0,12.93,86.35,1001,7,254.59,0,0,2,2,2,2,2,2,2
2007,1,1,3,0,12.04,79.81,1001.4,6.15,259.09,0,0,2,2,2,2,2,2,2
2007,1,1,4,0,11.09,80.3,1001,6.02,250.34,0,0,2,2,2,2,2,2,2
2007,1,1,5,0,10.51,82.35,1001,5.99,251.94,0,0,2,2,2,2,2,2,2
2007,1,1,6,0,9.88,80.45,1001.6,6.67,256.58,0,0,2,2,2,2,2,2,2
2007,1,1,7,0,9.53,79.72,1002,6.59,252.21,0,0,2,2,2,2,2,2,2
2007,1,1,8,0,8.74,81.17,1002.7,7.6,268.82,1.2,1.2,2,2,2,2,2,2,2
2007,1,1,9,0,7.9,80.91,1003.9,8.92,273.26,0.6,1.8,2,2,2,2,2,2,2
2007,1,1,10,0,8.01,75.97,1005,8.82,276.46,0,1.8,2,2,2,2,2,2,2
2007,1,1,11,0,8.83,67.82,1005.6,8.11,284.14,0,1.8,2,2,2,2,2,2,2
2007,1,1,12,0,9.54,65.22,1005.4,7.47,278.99,0,1.8,2,2,2,2,2,2,2
2007,1,1,13,0,9.89,61.63,1005,5.87,271.25,0,1.8,2,2,2,2,2,2,2
2007,1,1,14,0,9.43,67.29,1005,3.94,251.79,0,1.8,2,2,2,2,2,2,2
2007,1,1,15,0,8.66,72.94,1004,3.61,232.63,0,1.8,2,2,2,2,2,2,2
2007,1,1,16,0,7.95,77.64,1002.8,2.59,213.32,0,1.8,2,2,2,2,2,2,2
2007,1,1,17,0,7.51,80.32,1001.4,2.63,203.51,0,1.8,2,2,2,2,2,2,2
