# Date created : 2010-03-12
# radflux-chuck-SIRTAZ2
# Version : 1
# Created by Jean-Charles Dupont starting from "AAAAMMJJ.lw1" Chuck Long files
#
# The hourly average is processed around 30min around the hour
# "NaN" value corresponds to missed data
#
# col. 01 : Year
# col. 02 : Month
# col. 03 : Day
# col. 04 : Hour (TU)
# col. 05 : Cloud fraction derived from LW analysis (%/100)
# col. 06 : Cloud fraction derived from SW analysis (%/100)
# col. 07 : Solar zenith angle (°)
# col. 08 : Diffuse solar downwelling irradiance in zone 2 (W/m²)
# col. 09 : Direct solar downwelling irradiance in zone 2 (W/m²)
# col. 10 : Global solar downwelling irradiance in zone 2 (W/m²)
# col. 11 : Infrared downwelling irradiance in zone 2 (W/m²)
# col. 12 : Clear-sky solar downwelling irradiance in zone 2 (W/m²)
# col. 13 : Clear-sky infrared downwelling irradiance in zone 2 (W/m²)
#
2009,1,1,0,0.92742,NaN,153.94,0,0,0,307.1,0,238.06
2009,1,1,1,0.99883,NaN,151.06,0,0,0,311.96,0,237.43
2009,1,1,2,1,NaN,144.25,0,0,0,312.61,0,237.15
2009,1,1,3,1,NaN,135.44,0,0,0,313.5,0,237.73
2009,1,1,4,1,NaN,125.79,0,0,0,314.54,0,238.08
2009,1,1,5,1,NaN,115.93,0,0,0,314.94,0,238.67
2009,1,1,6,1,NaN,106.25,0,0,0,315.24,0,239.16
2009,1,1,7,1,NaN,97.086,0,0,0,315.8,0.005,240.3
2009,1,1,8,1,NaN,88.771,3.15,0,3.1433,315.37,18.12,240.07
2009,1,1,9,1,NaN,81.678,18.163,0.0066667,18.17,315.31,108.8,239.72
2009,1,1,10,1,1,76.223,35.21,0.011667,35.222,315.35,207.46,239.5
2009,1,1,11,1,1,72.823,46.713,0.065,46.778,315.61,274.8,240
2009,1,1,12,1,1,71.793,46.598,0.085,46.683,315.6,295.84,240.75
2009,1,1,13,1,1,73.239,49.887,0.078333,49.955,314.99,266.38,240.9
2009,1,1,14,1,1,77.014,35.925,0.035,35.957,313.94,192.34,239.81
2009,1,1,15,1,NaN,82.776,12.662,0,12.653,312.48,90.86,237.02
2009,1,1,16,1,NaN,90.105,1.24,0,1.2217,310.34,10.167,232.63
2009,1,1,17,1,NaN,98.587,0,0,0,308.49,0,230.48
2009,1,1,18,1,NaN,107.86,0,0,0,306.36,0,228.24
2009,1,1,19,1,NaN,117.59,0,0,0,303.76,0,224.81
2009,1,1,20,1,NaN,127.44,0,0,0,302.24,0,222.05
2009,1,1,21,1,NaN,136.99,0,0,0,301.45,0,220.51
2009,1,1,22,1,NaN,145.55,0,0,0,300.72,0,219.6
2009,1,1,23,1,NaN,151.83,0,0,0,300.77,0,219.28
2009,1,2,0,1,NaN,153.86,0,0,0,299.78,0,218.72
2009,1,2,1,1,NaN,151.02,0,0,0,298.77,0,217.55
2009,1,2,2,1,NaN,144.24,0,0,0,297.21,0,215.58
2009,1,2,3,1,NaN,135.45,0,0,0,295.58,0,213.84
2009,1,2,4,1,NaN,125.81,0,0,0,294.31,0,211.89
2009,1,2,5,1,NaN,115.94,0,0,0,294.81,0,211.86
2009,1,2,6,1,NaN,106.26,0,0,0,295.63,0,213
2009,1,2,7,1,NaN,97.087,0,0,0,295.62,0.005,213.14
2009,1,2,8,1,NaN,88.759,6.1033,0,6.1433,296.8,17.838,214.93
2009,1,2,9,1,NaN,81.649,18.918,0.03,18.948,299.49,108.88,216.43
2009,1,2,10,0.86283,0.99276,76.175,62.032,4.7933,66.825,290.21,209.23,220.63
2009,1,2,11,0.11717,0.4645,72.753,125.11,120.13,245.24,226.17,278.31,224.24
2009,1,2,12,0.0905,0.18017,71.702,96.498,147.15,243.65,226.82,300.23,218.14
2009,1,2,13,0.080167,0.094667,73.131,82.665,163.76,246.42,227.13,270.49,215.72
2009,1,2,14,0.34383,0.19204,76.892,73.508,136.01,209.52,233.17,195.28,214.92
2009,1,2,15,0.4295,NaN,82.646,48.008,54.266,101.64,233.35,92.437,214.65
2009,1,2,16,0.87517,NaN,89.968,10.923,2.3917,13.437,298.31,10.575,219.19
2009,1,2,17,0.9855,NaN,98.448,0,0,0,307.71,0,221.67
2009,1,2,18,1,NaN,107.72,0,0,0,306.2,0,221.06
2009,1,2,19,1,NaN,117.45,0,0,0,299.7,0,222.69
2009,1,2,20,0.99533,NaN,127.3,0,0,0,297.12,0,223.83
2009,1,2,21,0.57367,NaN,136.85,0,0,0,262.85,0,223.94
2009,1,2,22,0.0145,NaN,145.41,0,0,0,226.37,0,224.74
2009,1,2,23,0.26867,NaN,151.7,0,0,0,241.02,0,225.64
2009,1,3,0,0.87516,NaN,153.79,0,0,0,287.79,0,224.91
2009,1,3,1,0.84367,NaN,150.97,0,0,0,292.5,0,223.65
2009,1,3,2,0.77883,NaN,144.23,0,0,0,269.32,0,220.52
2009,1,3,3,0.92983,NaN,135.45,0,0,0,294.38,0,218.89
2009,1,3,4,0.81367,NaN,125.82,0,0,0,281.11,0,218.47
2009,1,3,5,0.1505,NaN,115.95,0,0,0,221.63,0,216.55
2009,1,3,6,0,NaN,106.26,0,0,0,215.66,0,215.45
2009,1,3,7,0,NaN,97.081,0.01,0,0.016667,214.12,0.005,214.12
2009,1,3,8,0,NaN,88.74,14.765,5.285,20.647,213.01,17.6,213.01
2009,1,3,9,0,NaN,81.613,48.49,60.147,108.64,212.79,109.01,212.69
2009,1,3,10,0,0.051017,76.119,68.85,140.7,209.55,213.28,211.04,213.27
2009,1,3,11,0,0.021667,72.675,77.353,200.19,277.55,213.99,281.83,213.82
2009,1,3,12,0,0.0038333,71.604,76.383,222.69,299.08,214.9,304.65,214.88
2009,1,3,13,0,0,73.015,67.74,206.57,274.31,215.79,274.66,215.71
2009,1,3,14,0,0,76.764,58.827,141.16,199.99,217.33,198.27,216.67
2009,1,3,15,0,NaN,82.509,39.173,53.393,92.11,217.68,94.087,216.16
2009,1,3,16,0,NaN,89.827,8.8517,2.6533,11.367,216.08,11.022,215.63
2009,1,3,17,0,NaN,98.304,0,0,0,214.83,0,214.83
2009,1,3,18,0,NaN,107.57,0,0,0,213.92,0,213.92
2009,1,3,19,0,NaN,117.3,0,0,0,214.06,0,214.06
2009,1,3,20,0,NaN,127.16,0,0,0,214.09,0,213.47
2009,1,3,21,0,NaN,136.71,0,0,0,213.6,0,212.85
2009,1,3,22,0,NaN,145.27,0,0,0,213.72,0,212.7
2009,1,3,23,0,NaN,151.58,0,0,0,213.03,0,212.27
2009,1,4,0,0,NaN,153.7,0,0,0,211.02,0,210.41
2009,1,4,1,0,NaN,150.92,0,0,0,209.4,0,209.21
2009,1,4,2,0,NaN,144.21,0,0,0,208.41,0,208.4
2009,1,4,3,0,NaN,135.45,0,0,0,207.54,0,207.52
2009,1,4,4,0,NaN,125.82,0,0,0,205.3,0,205.18
2009,1,4,5,0,NaN,115.95,0,0,0,203.11,0,203.11
2009,1,4,6,0,NaN,106.26,0,0,0,203.51,0,202.72
2009,1,4,7,0,NaN,97.069,0.06,0,0.051667,205.69,0.0066667,203.68
2009,1,4,8,0,NaN,88.714,22.227,2.1017,25.317,207.84,18.593,205.51
2009,1,4,9,0,NaN,81.57,89.579,26.455,114.14,215.33,112.19,215.26
2009,1,4,10,0.0058333,0.7425,76.055,128.48,50.492,178.97,217.78,215.07,217.69
2009,1,4,11,0,0.77667,72.59,164.07,73.92,237.99,221.78,286.17,221.78
