# Date created : 2009-11-26
# meteoSIRTA
# Version : 1
# Created by Jean-Charles Dupont starting from "meteo_3a_1h_v01_AAAAMMJJ_000000_1440.asc" file
#
# The hourly average is processed around 30min around the hour
# "-999.99" value corresponds to missed data
#
# col. 01 : Year
# col. 02 : Month
# col. 03 : Day
# col. 04 : Hour (TU)
# col. 05 : Minute
# col. 06 : 2m temperature in Zone 1 (°C)
# col. 07 : 2m relative humidity inz Zone 2 (%)
# col. 08 : 2m pressure in Zone 1 (HPa)
# col. 09 : 10m wind speed in Zone 1 (m/s)
# col. 10 : 10m wind direction in Zone 1 (°)
# col. 11 : precipitation rate (mm/h) in Zone 2
# col. 12 : cumulated precipitation since 00UT (mm) in Zone 2
# col. 13 - 19 : Quality Flag
# col. 13 : QF 2m temperature in Zone 1
# col. 14 : QF 2m relative humidity inz Zone 2
# col. 15 : QF 2m pressure in Zone 1
# col. 16 : QF 10m wind speed in Zone 1
# col. 17 : QF 10m wind direction in Zone 1
# col. 18 : QF precipitation rate in Zone 2
# col. 19 : QF cumulated precipitation since 00UT in Zone 2
# quality flag: 0 = exceeds physical limit tests or missed data
#               1 = exceeds extreme limit tests
#               2 = QC check OK
2009,1,1,0,0,-0.5,96.77,1008,0.18,95.04,0,0,2,2,2,2,2,2,2
2009,1,1,1,0,-0.18,96.69,1008.3,0.53,144.48,0,0,2,2,2,2,2,2,2
2009,1,1,2,0,-0.11,96.59,1009,0.24,267.87,0,0,2,2,2,2,2,2,2
2009,1,1,3,0,-0.07,96.56,1009,0.13,331.05,0,0,2,2,2,2,2,2,2
2009,1,1,4,0,-0.05,96.45,1009,0.01,17.8,0,0,2,2,2,2,2,2,2
2009,1,1,5,0,0.04,96.35,1009,0.08,12.94,0,0,2,2,2,2,2,2,2
2009,1,1,6,0,0.21,96.24,1009,0.1,64.43,0,0,2,2,2,2,2,2,2
2009,1,1,7,0,0.37,96.29,1009,0.35,66.63,0,0,2,2,2,2,2,2,2
2009,1,1,8,0,0.52,96.34,1009,1.2,64.74,0,0,2,2,2,2,2,2,2
2009,1,1,9,0,0.61,96.07,1009.2,1.1,61.09,0,0,2,2,2,2,2,2,2
2009,1,1,10,0,0.63,95.85,1009.7,1.6,62.6,0,0,2,2,2,2,2,2,2
2009,1,1,11,0,0.66,96.16,1009,1.25,66.48,0,0,2,2,2,2,2,2,2
2009,1,1,12,0,0.71,96.46,1009,1.2,66.7,0,0,2,2,2,2,2,2,2
2009,1,1,13,0,0.72,96.58,1008.8,1.25,63.85,0,0,2,2,2,2,2,2,2
2009,1,1,14,0,0.54,96.53,1008,1.18,57.4,0,0,2,2,2,2,2,2,2
2009,1,1,15,0,0.1,96.41,1008.1,1.22,52.65,0,0,2,2,2,2,2,2,2
2009,1,1,16,0,-0.48,96.46,1008.1,1.07,57.3,0,0,2,2,2,2,2,2,2
2009,1,1,17,0,-0.76,96.7,1008,0.93,62.39,0,0,2,2,2,2,2,2,2
2009,1,1,18,0,-1.1,96.7,1008,1.16,61.64,0,0,2,2,2,2,2,2,2
2009,1,1,19,0,-1.52,96.52,1008,1.14,59.58,0,0,2,2,2,2,2,2,2
2009,1,1,20,0,-2,96.33,1008,1.07,67.47,0,0,2,2,2,2,2,2,2
2009,1,1,21,0,-2.26,96.34,1008,1.09,65.77,0,0,2,2,2,2,2,2,2
2009,1,1,22,0,-2.45,96.4,1008,1.1,69.17,0,0,2,2,2,2,2,2,2
2009,1,1,23,0,-2.58,96.53,1007.7,0.89,63.4,0,0,2,2,2,2,2,2,2
2009,1,2,0,0,-2.73,96.66,1007,0.54,31.19,0,0,2,2,2,2,2,2,2
2009,1,2,1,0,-2.98,96.71,1007,0.68,13.78,0,0,2,2,2,2,2,2,2
2009,1,2,2,0,-3.32,96.71,1007,0.79,7.34,0,0,2,2,2,2,2,2,2
2009,1,2,3,0,-3.59,96.67,1007,0.69,4.88,0,0,2,2,2,2,2,2,2
2009,1,2,4,0,-3.92,96.5,1007,0.94,351.19,0,0,2,2,2,2,2,2,2
2009,1,2,5,0,-3.94,96.53,1006.3,0.99,348.01,0,0,2,2,2,2,2,2,2
2009,1,2,6,0,-3.75,96.73,1006.2,0.84,21.11,0,0,2,2,2,2,2,2,2
2009,1,2,7,0,-3.75,96.91,1007,0.83,17.69,0,0,2,2,2,2,2,2,2
2009,1,2,8,0,-3.36,97.04,1007,0.55,17.47,0,0,2,2,2,2,2,2,2
