# Date created : 2009-11-26
# meteoSIRTA
# Version : 1
# Created by Jean-Charles Dupont starting from "meteo_3a_1h_v01_AAAAMMJJ_000000_1440.asc" file
#
# The hourly average is processed around 30min around the hour
# "-999.99" value corresponds to missed data
#
# col. 01 : Year
# col. 02 : Month
# col. 03 : Day
# col. 04 : Hour (TU)
# col. 05 : Minute
# col. 06 : 2m temperature in Zone 1 (°C)
# col. 07 : 2m relative humidity inz Zone 2 (%)
# col. 08 : 2m pressure in Zone 1 (HPa)
# col. 09 : 10m wind speed in Zone 1 (m/s)
# col. 10 : 10m wind direction in Zone 1 (°)
# col. 11 : precipitation rate (mm/h) in Zone 2
# col. 12 : cumulated precipitation since 00UT (mm) in Zone 2
# col. 13 - 19 : Quality Flag
# col. 13 : QF 2m temperature in Zone 1
# col. 14 : QF 2m relative humidity inz Zone 2
# col. 15 : QF 2m pressure in Zone 1
# col. 16 : QF 10m wind speed in Zone 1
# col. 17 : QF 10m wind direction in Zone 1
# col. 18 : QF precipitation rate in Zone 2
# col. 19 : QF cumulated precipitation since 00UT in Zone 2
# quality flag: 0 = exceeds physical limit tests or missed data
#               1 = exceeds extreme limit tests
#               2 = QC check OK
2008,1,1,0,0,4.09,98.56,1009,0.49,173.09,0,0,2,2,2,2,2,2,2
2008,1,1,1,0,4.06,98.72,1008.7,0.76,182.28,0,0,2,2,2,2,2,2,2
2008,1,1,2,0,4.01,98.9,1008,0.92,212.55,0,0,2,2,2,2,2,2,2
2008,1,1,3,0,3.98,99.04,1007.6,0.68,214.63,0,0,2,2,2,2,2,2,2
2008,1,1,4,0,3.96,99.16,1007,0.64,207.93,0,0,2,2,2,2,2,2,2
2008,1,1,5,0,4.05,99.3,1007,0.62,170.56,0,0,2,2,2,2,2,2,2
2008,1,1,6,0,4.02,99.36,1006,1.24,151.07,0,0,2,2,2,2,2,2,2
2008,1,1,7,0,3.98,99.38,1006,0.72,129.81,0,0,2,2,2,2,2,2,2
2008,1,1,8,0,3.83,99.56,1006,0.57,161.76,0.2,0.2,2,2,2,2,2,2,2
2008,1,1,9,0,4,99.72,1006,0.57,114.48,0,0.2,2,2,2,2,2,2,2
2008,1,1,10,0,4.09,99.8,1005.6,1.4,143.47,0,0.2,2,2,2,2,2,2,2
2008,1,1,11,0,4.04,99.87,1005,0.97,162.23,0,0.2,2,2,2,2,2,2,2
2008,1,1,12,0,4.53,99.91,1004.5,1.49,115.25,0,0.2,2,2,2,2,2,2,2
2008,1,1,13,0,4.51,99.8,1004,1.86,131.42,0,0.2,2,2,2,2,2,2,2
2008,1,1,14,0,4.86,99.44,1003.2,1.42,126.43,0,0.2,2,2,2,2,2,2,2
2008,1,1,15,0,5.68,97.57,1003,1.77,117.54,0,0.2,2,2,2,2,2,2,2
2008,1,1,16,0,3.55,94.61,1003,2.1,105.8,0,0.2,2,2,2,2,2,2,2
2008,1,1,17,0,2.65,94.21,1003,3.69,103.36,0,0.2,2,2,2,2,2,2,2
2008,1,1,18,0,1.55,95.42,1003,3.16,100.95,0,0.2,2,2,2,2,2,2,2
2008,1,1,19,0,0.84,96.32,1003,2.8,101.26,0,0.2,2,2,2,2,2,2,2
2008,1,1,20,0,0.1,96.85,1002.4,3,101.3,0,0.2,2,2,2,2,2,2,2
2008,1,1,21,0,-0.28,97.43,1002,3.99,103.8,0,0.2,2,2,2,2,2,2,2
2008,1,1,22,0,-0.83,97.91,1001.7,4.29,93.81,0,0.2,2,2,2,2,2,2,2
2008,1,1,23,0,-0.72,98.38,1001.2,3.57,96.33,0,0.2,2,2,2,2,2,2,2
2008,1,2,0,0,-0.03,98.69,1001,1.88,93.53,0,0,2,2,2,2,2,2,2
2008,1,2,1,0,-0.17,98.75,1000.2,0.9,83.07,0,0,2,2,2,2,2,2,2
2008,1,2,2,0,0.06,98.81,1000,3.34,93.63,0,0,2,2,2,2,2,2,2
2008,1,2,3,0,-0.27,98.49,999.24,4.44,99.08,0,0,2,2,2,2,2,2,2
2008,1,2,4,0,-0.78,97.6,999,4.16,98.29,0,0,2,2,2,2,2,2,2
2008,1,2,5,0,-0.92,95.87,998.88,3.71,92.26,0,0,2,2,2,2,2,2,2
2008,1,2,6,0,-0.87,92.88,997.99,3.28,86.59,0,0,2,2,2,2,2,2,2
2008,1,2,7,0,-0.95,89.63,997.37,3.21,83.88,0,0,2,2,2,2,2,2,2
2008,1,2,8,0,-1.19,88.26,996.98,3.1,84.16,0,0,2,2,2,2,2,2,2
2008,1,2,9,0,-1.18,88.54,996.22,3.21,84.27,0,0,2,2,2,2,2,2,2
2008,1,2,10,0,-0.84,87.08,996.02,3.34,87.67,0,0,2,2,2,2,2,2,2
2008,1,2,11,0,-0.16,84.35,995.33,4.16,93.31,0,0,2,2,2,2,2,2,2
2008,1,2,12,0,0.56,81.4,994.21,3.05,84.93,0,0,2,2,2,2,2,2,2
