# Date created : 2009-10-28
# radflux-chuck-SIRTAZ2
# Version : 1
# Created by Jean-Charles Dupont starting from "AAAAMMJJ.lw1" Chuck Long files
#
# The hourly average is processed around 30min around the hour
# "NaN" value corresponds to missed data
#
# col. 01 : Year
# col. 02 : Month
# col. 03 : Day
# col. 04 : Hour (TU)
# col. 05 : Cloud fraction derived from LW analysis (%/100)
# col. 06 : Cloud fraction derived from SW analysis (%/100)
# col. 07 : Solar zenith angle (°)
# col. 08 : Diffuse solar downwelling irradiance in zone 2 (W/m²)
# col. 09 : Direct solar downwelling irradiance in zone 2 (W/m²)
# col. 10 : Global solar downwelling irradiance in zone 2 (W/m²)
# col. 11 : Infrared downwelling irradiance in zone 2 (W/m²)
# col. 12 : Clear-sky solar downwelling irradiance in zone 2 (W/m²)
# col. 13 : Clear-sky infrared downwelling irradiance in zone 2 (W/m²)
#
2006,1,1,0,0.28516,NaN,153.95,0,0,0,252.22,0,246.07
2006,1,1,1,0.47833,NaN,151.07,0,0,0,261.3,0,245.08
2006,1,1,2,0.67533,NaN,144.25,0,0,0,282.34,0,243.19
2006,1,1,3,0.67617,NaN,135.44,0,0,0,274.4,0,240.36
2006,1,1,4,0.80317,NaN,125.79,0,0,0,299.81,0,240.04
2006,1,1,5,0.94917,NaN,115.92,0,0,0,323.56,0,241.85
2006,1,1,6,1,NaN,106.25,0,0,0,328.27,0,246.49
2006,1,1,7,0.97433,NaN,97.085,0.011667,0,0.051667,330.92,0.0066667,253.65
2006,1,1,8,0.841,NaN,88.774,11.977,0.035,12.398,323.26,20.93,256.39
2006,1,1,9,0.88283,NaN,81.686,30.117,0.165,30.282,328.96,116.07,258.76
2006,1,1,10,0.8165,0.99909,76.237,59.019,0.23333,67.28,325.38,213.85,260.08
2006,1,1,11,0.86033,0.99885,72.843,86.121,0.28462,107.26,330.92,278.9,264.03
2006,1,1,12,0.7315,0.99842,71.818,107.84,0.21579,165.4,306.57,298.94,263.2
2006,1,1,13,0.771,1,73.269,118.66,0.27105,166.17,317.64,270.59,262.7
2006,1,1,14,0.847,1,77.048,67.134,0.1625,74.095,333.79,198.69,258.97
2006,1,1,15,0.84217,NaN,82.812,16.95,0.11833,17.068,315.26,97.335,254.73
2006,1,1,16,0.767,NaN,90.142,5.2217,0,5.5983,304.54,11.835,255.44
2006,1,1,17,0.79017,NaN,98.625,0,0,0,322.1,0,256.73
2006,1,1,18,0.93,NaN,107.9,0,0,0,332.6,0,256.74
2006,1,1,19,0.93317,NaN,117.63,0,0,0,331.01,0,257.16
2006,1,1,20,0.95233,NaN,127.48,0,0,0,333.05,0,256.52
2006,1,1,21,0.994,NaN,137.03,0,0,0,334.46,0,256.62
2006,1,1,22,0.893,NaN,145.59,0,0,0,322.18,0,247.17
2006,1,1,23,0.98733,NaN,151.86,0,0,0,316.65,0,242.92
2006,1,2,0,0.91484,NaN,153.89,0,0,0,307.8,0,242.63
2006,1,2,1,0.91367,NaN,151.03,0,0,0,309.7,0,241.16
2006,1,2,2,0.937,NaN,144.25,0,0,0,313.58,0,240.49
2006,1,2,3,0.87783,NaN,135.45,0,0,0,306.58,0,240.41
2006,1,2,4,0.945,NaN,125.8,0,0,0,313.4,0,240.31
2006,1,2,5,1,NaN,115.94,0,0,0,318.12,0,239.83
2006,1,2,6,1,NaN,106.26,0,0,0,318.47,0,239.27
2006,1,2,7,0.9965,NaN,97.088,0.02,0,0.06,319.24,0.0066667,239.56
2006,1,2,8,0.84933,NaN,88.764,9.125,0.035,9.5667,309.95,21.02,240.14
